"LOC_ID";"QTY";"RETAIL";"COSTB";"RETAIL_AMOUNT";"COST_AMOUNT_B";"COST_AMOUNT_ALT";"COST_AMOUNT_ALT1";"GOOD_ID";"DATE_ID";"SUPPLY_NAME";"SUPPLY_DATE";"SUPPLY_QTY";"SUPCOST_AMOUNT_B";"SUPCOST_AMOUNT_ALT"
13140183;1.0;2200.0;1251.0;2200.0;1169.55;28.07;40.51;1936562;01.01.2013 0:00:00;"16271";29.08.2011 0:00:00;48.0;0.0;0.0
13140182;1.0;2200.0;1251.0;2200.0;1169.55;28.07;40.51;1936562;01.01.2013 0:00:00;"16271";29.08.2011 0:00:00;48.0;0.0;0.0
13140182;1.0;2200.0;1251.0;2200.0;1251.0;31.65;42.01;1936562;01.01.2013 0:00:00;"18121";22.02.2012 0:00:00;40.0;0.0;0.0
10903030;13.0;2200.0;1251.0;28600.0;16263.01;411.48;546.12;1936562;01.01.2013 0:00:00;"18121";22.02.2012 0:00:00;40.0;0.0;0.0
10903030;20.0;2200.0;1251.0;44000.0;25020.02;645.36;846.98;1936562;01.01.2013 0:00:00;"18326";12.03.2012 0:00:00;20.0;0.0;0.0
13928046;6.0;1700.0;1012.5;10200.0;6075.0;151.39;196.18;1936588;01.01.2013 0:00:00;"21179";10.12.2012 0:00:00;50.0;0.0;0.0
10903039;30.0;1700.0;1012.5;51000.0;30375.0;748.86;988.8;1936588;01.01.2013 0:00:00;"21383";24.12.2012 0:00:00;30.0;0.0;0.0
10903039;30.0;1700.0;1012.5;51000.0;30375.0;756.96;980.88;1936588;01.01.2013 0:00:00;"21179";10.12.2012 0:00:00;50.0;0.0;0.0
13928046;2.0;2450.0;1462.5;4900.0;2925.0;72.88;93.95;1936590;01.01.2013 0:00:00;"21034";26.11.2012 0:00:00;20.0;0.0;0.0
10903039;8.0;2450.0;1462.5;19600.0;11700.0;291.58;377.82;1936590;01.01.2013 0:00:00;"21179";10.12.2012 0:00:00;10.0;0.0;0.0
10903039;12.0;2750.0;1638.0;33000.0;19656.0;488.99;635.1;1937845;01.01.2013 0:00:00;"20624";17.10.2012 0:00:00;40.0;0.0;0.0
10903039;60.0;2750.0;1638.0;165000.0;98280.0;2437.92;3118.08;1937845;01.01.2013 0:00:00;"20848";07.11.2012 0:00:00;60.0;0.0;0.0
13928046;9.0;2750.0;1638.0;24750.0;14742.0;366.74;476.33;1937845;01.01.2013 0:00:00;"20624";17.10.2012 0:00:00;40.0;0.0;0.0
10903039;7.0;1800.0;1084.5;12600.0;7591.5;187.16;247.12;1937846;01.01.2013 0:00:00;"21379";24.12.2012 0:00:00;10.0;0.0;0.0
13928046;3.0;1800.0;1084.5;5400.0;3253.5;80.21;105.91;1937846;01.01.2013 0:00:00;"21379";24.12.2012 0:00:00;10.0;0.0;0.0
13928046;3.0;1800.0;1084.5;5400.0;3253.5;81.08;105.06;1937846;01.01.2013 0:00:00;"21176";10.12.2012 0:00:00;20.0;0.0;0.0
10903039;120.0;110.0;40.0;13200.0;4800.0;118.92;151.32;1938071;01.01.2013 0:00:00;"20946";15.11.2012 0:00:00;252.0;0.0;0.0
13928046;37.0;110.0;40.0;4070.0;1480.0;36.67;46.66;1938071;01.01.2013 0:00:00;"20946";15.11.2012 0:00:00;252.0;0.0;0.0
10903039;144.0;110.0;40.0;15840.0;5760.0;143.71;186.91;1938071;01.01.2013 0:00:00;"21073";01.12.2012 0:00:00;144.0;0.0;0.0
13928046;36.0;30.0;10.0;1080.0;360.0;8.93;11.34;1938072;01.01.2013 0:00:00;"20946";15.11.2012 0:00:00;204.0;0.0;0.0
10903039;129.0;30.0;10.0;3870.0;1290.0;31.99;40.64;1938072;01.01.2013 0:00:00;"20946";15.11.2012 0:00:00;204.0;0.0;0.0
13928046;11.0;90.0;30.0;990.0;330.0;8.17;10.41;1938073;01.01.2013 0:00:00;"20946";15.11.2012 0:00:00;100.0;0.0;0.0
10903039;130.0;90.0;30.0;11700.0;3900.0;97.37;126.62;1938073;01.01.2013 0:00:00;"21073";01.12.2012 0:00:00;200.0;0.0;0.0
13928046;50.0;90.0;30.0;4500.0;1500.0;37.45;48.7;1938073;01.01.2013 0:00:00;"21073";01.12.2012 0:00:00;200.0;0.0;0.0
10903039;50.0;90.0;30.0;4500.0;1500.0;37.05;48.4;1938084;01.01.2013 0:00:00;"21141";05.12.2012 0:00:00;50.0;0.0;0.0
10903039;70.0;90.0;30.0;6300.0;2100.0;52.01;66.22;1938084;01.01.2013 0:00:00;"20946";15.11.2012 0:00:00;500.0;0.0;0.0
13928046;25.0;90.0;30.0;2250.0;750.0;18.58;23.65;1938084;01.01.2013 0:00:00;"20946";15.11.2012 0:00:00;500.0;0.0;0.0
10903039;150.0;90.0;30.0;13500.0;4500.0;112.35;146.1;1938084;01.01.2013 0:00:00;"21073";01.12.2012 0:00:00;150.0;0.0;0.0
13928046;44.0;130.0;50.0;5720.0;2200.0;54.52;69.34;1938094;01.01.2013 0:00:00;"20946";15.11.2012 0:00:00;250.0;0.0;0.0
10903039;150.0;130.0;50.0;19500.0;7500.0;185.85;236.4;1938094;01.01.2013 0:00:00;"20946";15.11.2012 0:00:00;250.0;0.0;0.0
10903039;250.0;130.0;50.0;32500.0;12500.0;312.0;405.75;1938094;01.01.2013 0:00:00;"21073";01.12.2012 0:00:00;250.0;0.0;0.0
13928046;39.0;60.0;20.0;2340.0;780.0;19.42;25.0;1938097;01.01.2013 0:00:00;"20551";11.10.2012 0:00:00;400.0;0.0;0.0
10903039;90.0;60.0;20.0;5400.0;1800.0;44.82;57.69;1938097;01.01.2013 0:00:00;"20551";11.10.2012 0:00:00;400.0;0.0;0.0
10903039;200.0;60.0;20.0;12000.0;4000.0;99.8;129.8;1938097;01.01.2013 0:00:00;"21073";01.12.2012 0:00:00;200.0;0.0;0.0
10903039;200.0;60.0;20.0;12000.0;4000.0;99.2;126.0;1938097;01.01.2013 0:00:00;"20946";15.11.2012 0:00:00;200.0;0.0;0.0
10903039;15.0;230.0;100.0;3450.0;1500.0;36.83;48.77;1938098;01.01.2013 0:00:00;"21337";20.12.2012 0:00:00;15.0;0.0;0.0
10903039;36.0;230.0;100.0;8280.0;3600.0;89.82;116.86;1938098;01.01.2013 0:00:00;"21073";01.12.2012 0:00:00;36.0;0.0;0.0
10903039;18.0;230.0;100.0;4140.0;1800.0;44.6;56.74;1938098;01.01.2013 0:00:00;"20946";15.11.2012 0:00:00;36.0;0.0;0.0
10903039;39.0;240.0;120.0;9360.0;4680.0;115.99;147.5;1938099;01.01.2013 0:00:00;"20946";15.11.2012 0:00:00;50.0;0.0;0.0
13928046;4.0;240.0;120.0;960.0;480.0;11.9;15.13;1938099;01.01.2013 0:00:00;"20946";15.11.2012 0:00:00;50.0;0.0;0.0
10903039;36.0;240.0;120.0;8640.0;4320.0;107.78;140.22;1938099;01.01.2013 0:00:00;"21073";01.12.2012 0:00:00;36.0;0.0;0.0
10903039;100.0;160.0;70.0;16000.0;7000.0;174.7;227.2;1938101;01.01.2013 0:00:00;"21073";01.12.2012 0:00:00;100.0;0.0;0.0
10903039;20.0;160.0;70.0;3200.0;1400.0;34.7;44.12;1938101;01.01.2013 0:00:00;"20946";15.11.2012 0:00:00;100.0;0.0;0.0
13928046;10.0;160.0;70.0;1600.0;700.0;17.35;22.06;1938101;01.01.2013 0:00:00;"20946";15.11.2012 0:00:00;100.0;0.0;0.0
13928046;10.0;160.0;70.0;1600.0;700.0;17.35;22.06;1938102;01.01.2013 0:00:00;"20946";15.11.2012 0:00:00;30.0;0.0;0.0
10903039;20.0;160.0;70.0;3200.0;1400.0;34.6;45.18;1938102;01.01.2013 0:00:00;"21141";05.12.2012 0:00:00;20.0;0.0;0.0
10903039;10.0;160.0;70.0;1600.0;700.0;17.3;22.59;1938102;01.01.2013 0:00:00;"21141";05.12.2012 0:00:00;10.0;0.0;0.0
13928046;5.0;160.0;70.0;800.0;350.0;8.91;10.99;1938102;01.01.2013 0:00:00;"19899";16.08.2012 0:00:00;30.0;0.0;0.0
13928046;1.0;160.0;70.0;160.0;70.0;1.78;2.2;1938103;01.01.2013 0:00:00;"19899";16.08.2012 0:00:00;100.0;0.0;0.0
13928046;15.0;240.0;120.0;3600.0;1800.0;45.23;55.55;1938105;01.01.2013 0:00:00;"19574";19.07.2012 0:00:00;70.0;0.0;0.0
10903039;30.0;240.0;120.0;7200.0;3600.0;90.45;111.09;1938105;01.01.2013 0:00:00;"19606";19.07.2012 0:00:00;30.0;0.0;0.0
10903039;27.0;240.0;120.0;6480.0;3240.0;81.41;99.98;1938105;01.01.2013 0:00:00;"19574";19.07.2012 0:00:00;70.0;0.0;0.0
10903037;3.0;240.0;120.0;720.0;360.0;9.05;11.11;1938105;01.01.2013 0:00:00;"19574";19.07.2012 0:00:00;70.0;0.0;0.0
10903039;26.0;110.0;40.0;2860.0;1040.0;25.77;32.79;1938106;01.01.2013 0:00:00;"20946";15.11.2012 0:00:00;48.0;0.0;0.0
10903039;2.0;110.0;40.0;220.0;80.0;2.01;2.47;1938106;01.01.2013 0:00:00;"19574";19.07.2012 0:00:00;120.0;0.0;0.0
13928046;22.0;110.0;40.0;2420.0;880.0;21.8;27.74;1938106;01.01.2013 0:00:00;"20946";15.11.2012 0:00:00;48.0;0.0;0.0
13928046;11.0;110.0;40.0;1210.0;440.0;10.97;14.1;1938106;01.01.2013 0:00:00;"20551";11.10.2012 0:00:00;46.0;0.0;0.0
10903039;46.0;110.0;40.0;5060.0;1840.0;45.91;59.71;1938106;01.01.2013 0:00:00;"21073";01.12.2012 0:00:00;46.0;0.0;0.0
13928046;6.0;150.0;60.0;900.0;360.01;8.97;11.54;1938107;01.01.2013 0:00:00;"20551";11.10.2012 0:00:00;94.0;0.0;0.0
13928046;11.0;150.0;60.0;1650.0;659.99;16.47;21.42;1938107;01.01.2013 0:00:00;"21073";01.12.2012 0:00:00;90.0;0.0;0.0
10903039;60.0;150.0;60.0;9000.0;3599.94;89.82;116.82;1938107;01.01.2013 0:00:00;"21073";01.12.2012 0:00:00;90.0;0.0;0.0
13928046;1.0;520.0;257.4;520.0;257.4;6.39;8.31;1938575;01.01.2013 0:00:00;"20490";08.10.2012 0:00:00;17.0;0.0;0.0
13928046;1.0;500.0;247.5;500.0;247.5;6.14;7.99;1938578;01.01.2013 0:00:00;"20490";08.10.2012 0:00:00;19.0;0.0;0.0
13928046;10.0;200.0;111.35;2000.0;1113.5;27.41;36.15;1938623;01.01.2013 0:00:00;"21410";25.12.2012 0:00:00;20.0;0.0;0.0
13928046;9.0;200.0;111.35;1800.0;1002.15;24.94;32.39;1938623;01.01.2013 0:00:00;"21076";28.11.2012 0:00:00;40.0;0.0;0.0
10903039;20.0;200.0;111.35;4000.0;2227.0;55.36;73.32;1938623;01.01.2013 0:00:00;"21472";29.12.2012 0:00:00;20.0;0.0;0.0
10903039;10.0;200.0;111.35;2000.0;1113.5;27.41;36.15;1938623;01.01.2013 0:00:00;"21410";25.12.2012 0:00:00;20.0;0.0;0.0
13928059;3.0;1450.0;884.41;4350.0;2653.23;65.31;84.4;1939032;01.01.2013 0:00:00;"20780";30.10.2012 0:00:00;10.0;0.0;0.0
13928059;4.0;3700.0;2203.64;14800.0;8814.56;219.21;282.87;1939033;01.01.2013 0:00:00;"20268";26.09.2012 0:00:00;14.0;0.0;0.0
13928059;4.0;3700.0;2203.64;14800.0;8814.56;216.98;280.38;1939033;01.01.2013 0:00:00;"20780";30.10.2012 0:00:00;10.0;0.0;0.0
10903039;6.0;3700.0;2203.64;22200.0;13221.85;325.48;420.58;1939033;01.01.2013 0:00:00;"20780";30.10.2012 0:00:00;10.0;0.0;0.0
13928059;3.0;5300.0;3186.54;15900.0;9559.62;235.32;304.09;1939034;01.01.2013 0:00:00;"20780";30.10.2012 0:00:00;6.0;0.0;0.0
10903039;3.0;5300.0;3186.54;15900.0;9559.62;235.32;304.09;1939034;01.01.2013 0:00:00;"20780";30.10.2012 0:00:00;6.0;0.0;0.0
13928059;3.0;5300.0;3186.54;15900.0;9246.06;237.86;313.95;1939034;01.01.2013 0:00:00;"18279";07.03.2012 0:00:00;6.0;0.0;0.0
13928059;5.0;2650.0;1574.51;13250.0;7872.56;193.8;250.42;1939035;01.01.2013 0:00:00;"20780";30.10.2012 0:00:00;6.0;0.0;0.0
10903030;20.0;1100.0;527.0;22000.0;10540.0;259.48;327.34;1820016;01.01.2013 0:00:00;"20100";05.09.2012 0:00:00;20.0;0.0;0.0
10903030;60.0;1100.0;527.0;66000.0;31620.0;792.3;994.02;1820016;01.01.2013 0:00:00;"20006";27.08.2012 0:00:00;60.0;0.0;0.0
13140182;2.0;1100.0;527.0;2200.0;992.0;24.82;35.01;1820016;01.01.2013 0:00:00;"16057";06.08.2011 0:00:00;100.0;0.0;0.0
13140183;1.0;1100.0;527.0;1100.0;496.0;12.38;17.67;1820016;01.01.2013 0:00:00;"15362";31.05.2011 0:00:00;50.0;0.0;0.0
10903030;2.0;1100.0;527.0;2200.0;1054.0;26.51;33.58;1820016;01.01.2013 0:00:00;"18951";21.05.2012 0:00:00;60.0;0.0;0.0
10903030;20.0;1100.0;527.0;22000.0;10540.0;257.66;325.36;1820016;01.01.2013 0:00:00;"19290";18.06.2012 0:00:00;20.0;0.0;0.0
10903030;20.0;1100.0;527.0;22000.0;10540.0;250.68;314.44;1820016;01.01.2013 0:00:00;"19364";25.06.2012 0:00:00;20.0;0.0;0.0
13140179;20.0;1100.0;527.0;22000.0;10540.0;262.16;339.38;1820016;01.01.2013 0:00:00;"21104";30.11.2012 0:00:00;20.0;0.0;0.0
13140182;1.0;1100.0;527.0;1100.0;496.0;12.5;17.64;1820016;01.01.2013 0:00:00;"15251";17.05.2011 0:00:00;50.0;0.0;0.0
10903030;40.0;1100.0;527.0;44000.0;21080.0;520.04;639.28;1820016;01.01.2013 0:00:00;"19523";11.07.2012 0:00:00;40.0;0.0;0.0
13928046;6.0;1450.0;861.0;8700.0;5166.0;131.81;161.96;1821653;01.01.2013 0:00:00;"19842";13.08.2012 0:00:00;40.0;0.0;0.0
13928046;10.0;1450.0;861.0;14500.0;8610.0;211.78;274.43;1821653;01.01.2013 0:00:00;"20803";01.11.2012 0:00:00;10.0;0.0;0.0
10903039;20.0;1450.0;861.0;29000.0;17220.0;424.54;560.56;1821653;01.01.2013 0:00:00;"21364";24.12.2012 0:00:00;20.0;0.0;0.0
13928046;1.0;50.0;41.67;50.0;41.67;0.97;1.33;1824210;01.01.2013 0:00:00;"16794";13.10.2011 0:00:00;100.0;0.0;0.0
13928046;2.0;52.0;43.33;104.0;86.66;2.18;2.85;1824212;01.01.2013 0:00:00;"17843";27.01.2012 0:00:00;84.0;0.0;0.0
13928046;1.0;46.0;38.3;46.0;38.3;0.91;1.22;1824247;01.01.2013 0:00:00;"17432";13.12.2011 0:00:00;60.0;0.0;0.0
13928061;1.0;2900.0;2260.56;2900.0;2260.56;50.32;64.9;1824439;01.01.2013 0:00:00;"8193";14.03.2009 0:00:00;1.0;0.0;0.0
10903039;20.0;1500.0;884.52;30000.0;17690.4;440.86;571.26;1825750;01.01.2013 0:00:00;"21182";10.12.2012 0:00:00;40.0;0.0;0.0
13928046;9.0;1500.0;884.52;13500.0;7960.68;198.39;257.07;1825750;01.01.2013 0:00:00;"21182";10.12.2012 0:00:00;40.0;0.0;0.0
13928059;10.0;1500.0;884.52;15000.0;8845.2;220.43;285.63;1825750;01.01.2013 0:00:00;"21182";10.12.2012 0:00:00;40.0;0.0;0.0
13928059;1.0;1400.0;858.95;1400.0;858.95;21.73;26.89;1826656;01.01.2013 0:00:00;"19780";07.08.2012 0:00:00;10.0;0.0;0.0
10903039;6.0;4750.0;2639.26;28500.0;15835.57;367.1;505.34;1828134;01.01.2013 0:00:00;"16921";24.10.2011 0:00:00;10.0;0.0;0.0
13928046;2.0;4750.0;2639.26;9500.0;5278.52;122.37;168.45;1828134;01.01.2013 0:00:00;"16921";24.10.2011 0:00:00;10.0;0.0;0.0
10903039;6.0;4600.0;2523.66;27600.0;15440.6;367.0;505.1;1828135;01.01.2013 0:00:00;"17078";08.11.2011 0:00:00;6.0;0.0;0.0
10903039;3.0;4600.0;2523.66;13800.0;7571.0;187.46;265.5;1828135;01.01.2013 0:00:00;"14871";04.04.2011 0:00:00;20.0;0.0;0.0
13928046;1.0;4600.0;2523.66;4600.0;2523.67;62.49;88.5;1828135;01.01.2013 0:00:00;"14871";04.04.2011 0:00:00;20.0;0.0;0.0
10903039;4.0;4600.0;2523.66;18400.0;9900.64;245.14;352.64;1828135;01.01.2013 0:00:00;"15676";30.06.2011 0:00:00;4.0;0.0;0.0
13928046;2.0;800.0;475.2;1600.0;950.4;23.59;30.68;1828797;01.01.2013 0:00:00;"20490";08.10.2012 0:00:00;18.0;0.0;0.0
13928059;1.0;4500.0;2696.77;4500.0;2696.77;66.39;85.78;1828919;01.01.2013 0:00:00;"20780";30.10.2012 0:00:00;5.0;0.0;0.0
10903039;17.0;1600.0;963.0;27200.0;16371.0;407.98;528.67;1829155;01.01.2013 0:00:00;"21163";10.12.2012 0:00:00;30.0;0.0;0.0
13928046;1.0;1600.0;963.0;1600.0;963.0;23.96;31.12;1829155;01.01.2013 0:00:00;"20619";17.10.2012 0:00:00;10.0;0.0;0.0
13928046;12.0;1600.0;963.0;19200.0;11556.0;287.99;373.18;1829155;01.01.2013 0:00:00;"21163";10.12.2012 0:00:00;30.0;0.0;0.0
10903039;10.0;1600.0;963.0;16000.0;9630.0;237.41;313.48;1829155;01.01.2013 0:00:00;"21363";24.12.2012 0:00:00;10.0;0.0;0.0
10903030;240.0;600.0;254.56;144000.0;62313.6;1575.84;1949.76;1832993;01.01.2013 0:00:00;"19987";22.08.2012 0:00:00;288.0;0.0;0.0
13140179;144.0;600.0;254.56;86400.0;36656.21;905.33;1168.13;1832993;01.01.2013 0:00:00;"20863";06.11.2012 0:00:00;144.0;0.0;0.0
13140179;48.0;600.0;254.56;28800.0;12462.72;315.17;389.95;1832993;01.01.2013 0:00:00;"19987";22.08.2012 0:00:00;288.0;0.0;0.0
10903030;19.0;600.0;254.56;11400.0;4709.45;119.47;146.81;1832993;01.01.2013 0:00:00;"19628";20.07.2012 0:00:00;216.0;0.0;0.0
13140182;1.0;600.0;254.56;600.0;204.58;5.06;7.36;1832993;01.01.2013 0:00:00;"15739";05.07.2011 0:00:00;432.0;0.0;0.0
13140182;1.0;600.0;254.56;600.0;264.16;6.41;8.75;1832993;01.01.2013 0:00:00;"16504";14.09.2011 0:00:00;288.0;0.0;0.0
13140182;2.0;600.0;254.56;1200.0;508.66;12.66;16.13;1832993;01.01.2013 0:00:00;"17786";18.01.2012 0:00:00;216.0;0.0;0.0
13140183;1.0;2200.0;1201.5;2200.0;1366.87;32.14;44.82;1834444;01.01.2013 0:00:00;"13730";23.10.2010 0:00:00;40.0;0.0;0.0
10903039;10.0;2000.0;1201.5;20000.0;12015.0;296.21;391.12;1834444;01.01.2013 0:00:00;"21374";24.12.2012 0:00:00;10.0;0.0;0.0
10903039;2.0;2000.0;1201.5;4000.0;2403.0;59.88;77.6;1834444;01.01.2013 0:00:00;"21172";10.12.2012 0:00:00;20.0;0.0;0.0
13928046;15.0;2000.0;1201.5;30000.0;18022.5;449.13;581.99;1834444;01.01.2013 0:00:00;"21172";10.12.2012 0:00:00;20.0;0.0;0.0
10903030;20.0;2300.0;1251.0;46000.0;25020.02;633.04;840.18;1834446;01.01.2013 0:00:00;"18121";22.02.2012 0:00:00;20.0;0.0;0.0
10903030;10.0;2300.0;1251.0;23000.0;12509.99;322.68;423.48;1834446;01.01.2013 0:00:00;"18324";12.03.2012 0:00:00;10.0;0.0;0.0
10903030;10.0;2300.0;1251.0;23000.0;12509.99;322.68;423.48;1834446;01.01.2013 0:00:00;"18326";12.03.2012 0:00:00;10.0;0.0;0.0
13140182;2.0;2300.0;1251.0;4600.0;2494.07;62.45;87.01;1834446;01.01.2013 0:00:00;"14664";15.03.2011 0:00:00;60.0;0.0;0.0
13140182;1.0;2300.0;1251.0;2300.0;1169.1;27.9;37.22;1834446;01.01.2013 0:00:00;"17415";13.12.2011 0:00:00;48.0;0.0;0.0
10903030;16.0;2300.0;1251.0;36800.0;18705.6;446.42;595.47;1834446;01.01.2013 0:00:00;"17415";13.12.2011 0:00:00;48.0;0.0;0.0
10903030;30.0;2300.0;1251.0;69000.0;35073.0;881.58;1155.15;1834446;01.01.2013 0:00:00;"17845";30.01.2012 0:00:00;30.0;0.0;0.0
10903030;105.0;2300.0;1251.0;241500.0;165815.37;4149.71;5395.53;1834446;01.01.2013 0:00:00;"21246";13.12.2012 0:00:00;105.0;0.0;0.0
13928046;12.0;2200.0;1296.0;26400.0;15552.0;387.56;502.21;1835814;01.01.2013 0:00:00;"21168";10.12.2012 0:00:00;12.0;0.0;0.0
10903039;10.0;2200.0;1296.0;22000.0;12960.0;319.51;421.88;1835814;01.01.2013 0:00:00;"21370";24.12.2012 0:00:00;10.0;0.0;0.0
13928046;3.0;2550.0;1512.0;7650.0;4536.0;113.02;145.7;1835836;01.01.2013 0:00:00;"21021";26.11.2012 0:00:00;6.0;0.0;0.0
10903039;10.0;2550.0;1512.0;25500.0;15120.0;372.76;492.2;1835836;01.01.2013 0:00:00;"21370";24.12.2012 0:00:00;10.0;0.0;0.0
10903039;20.0;2550.0;1512.0;51000.0;30240.0;753.6;976.52;1835836;01.01.2013 0:00:00;"21168";10.12.2012 0:00:00;20.0;0.0;0.0
13928046;9.0;2550.0;1512.0;22950.0;13608.0;338.46;438.17;1835836;01.01.2013 0:00:00;"21091";30.11.2012 0:00:00;10.0;0.0;0.0
10903039;1.0;2550.0;1512.0;2550.0;1512.0;37.61;48.69;1835836;01.01.2013 0:00:00;"21091";30.11.2012 0:00:00;10.0;0.0;0.0
10903039;15.0;1850.0;1107.0;27750.0;16605.0;409.38;540.54;1835840;01.01.2013 0:00:00;"21370";24.12.2012 0:00:00;15.0;0.0;0.0
13928046;8.0;1850.0;1107.0;14800.0;8856.0;220.2;288.57;1835840;01.01.2013 0:00:00;"21292";17.12.2012 0:00:00;20.0;0.0;0.0
10903039;12.0;1850.0;1107.0;22200.0;13284.0;330.3;432.85;1835840;01.01.2013 0:00:00;"21292";17.12.2012 0:00:00;20.0;0.0;0.0
13928046;12.0;1850.0;1107.0;22200.0;13284.0;331.04;428.98;1835842;01.01.2013 0:00:00;"21168";10.12.2012 0:00:00;20.0;0.0;0.0
10903039;4.0;1850.0;1107.0;7400.0;4428.0;110.35;142.99;1835842;01.01.2013 0:00:00;"21168";10.12.2012 0:00:00;20.0;0.0;0.0
10903039;20.0;1850.0;1107.0;37000.0;22140.0;545.84;720.72;1835842;01.01.2013 0:00:00;"21370";24.12.2012 0:00:00;20.0;0.0;0.0
10903039;15.0;2200.0;1300.5;33000.0;19507.5;480.93;635.03;1835844;01.01.2013 0:00:00;"21370";24.12.2012 0:00:00;15.0;0.0;0.0
13928046;7.0;2200.0;1300.5;15400.0;9103.5;226.81;292.41;1835844;01.01.2013 0:00:00;"21021";26.11.2012 0:00:00;20.0;0.0;0.0
10903039;11.0;2200.0;1300.5;24200.0;14305.5;355.7;466.14;1835844;01.01.2013 0:00:00;"21292";17.12.2012 0:00:00;11.0;0.0;0.0
10903039;5.0;2200.0;1300.5;11000.0;6502.5;163.25;211.46;1835844;01.01.2013 0:00:00;"21221";12.12.2012 0:00:00;9.0;0.0;0.0
13928046;4.0;2200.0;1300.5;8800.0;5202.0;130.6;169.17;1835844;01.01.2013 0:00:00;"21221";12.12.2012 0:00:00;9.0;0.0;0.0
13928046;2.0;1850.0;1100.0;3700.0;2200.0;54.83;71.04;1835846;01.01.2013 0:00:00;"21172";10.12.2012 0:00:00;2.0;0.0;0.0
13928046;3.0;72.0;60.0;216.0;180.0;4.52;5.93;1836449;01.01.2013 0:00:00;"17843";27.01.2012 0:00:00;150.0;0.0;0.0
13928046;3.0;6730.0;4037.88;20190.0;12113.64;297.97;393.82;1836537;01.01.2013 0:00:00;"21340";21.12.2012 0:00:00;3.0;0.0;0.0
13928046;1.0;6730.0;4037.88;6730.0;3667.36;91.35;117.34;1836537;01.01.2013 0:00:00;"20442";02.10.2012 0:00:00;7.0;0.0;0.0
13928046;4.0;400.0;220.0;1600.0;880.0;21.9;28.54;1837210;01.01.2013 0:00:00;"21122";04.12.2012 0:00:00;20.0;0.0;0.0
10903039;11.0;400.0;220.0;4400.0;2420.0;60.24;78.47;1837210;01.01.2013 0:00:00;"21122";04.12.2012 0:00:00;20.0;0.0;0.0
13928046;1.0;380.0;208.0;380.0;208.0;5.14;6.63;1837389;01.01.2013 0:00:00;"20835";06.11.2012 0:00:00;20.0;0.0;0.0
11263293;1.0;0.0;598.5;0.0;639.9;16.07;22.14;1838951;01.01.2013 0:00:00;"14506";01.03.2011 0:00:00;96.0;0.0;0.0
11263293;1.0;0.0;598.5;0.0;583.35;13.33;20.07;1838951;01.01.2013 0:00:00;"11339";01.12.2009 0:00:00;120.0;0.0;0.0
11263293;40.0;0.0;598.5;0.0;23940.0;614.6;760.48;1838951;01.01.2013 0:00:00;"19816";10.08.2012 0:00:00;72.0;0.0;0.0
11263293;18.0;0.0;598.5;0.0;10773.0;268.33;352.21;1838951;01.01.2013 0:00:00;"20254";18.09.2012 0:00:00;120.0;0.0;0.0
13140179;99.0;1050.0;598.5;103950.0;59251.5;1475.79;1937.13;1838951;01.01.2013 0:00:00;"20254";18.09.2012 0:00:00;120.0;0.0;0.0
13928046;1.0;330.0;160.0;330.0;160.0;4.12;5.45;1839008;01.01.2013 0:00:00;"18847";03.05.2012 0:00:00;12.0;0.0;0.0
13928059;8.0;1200.0;720.72;9600.0;5765.76;143.69;186.19;1843110;01.01.2013 0:00:00;"21182";10.12.2012 0:00:00;30.0;0.0;0.0
13928046;5.0;1200.0;720.72;6000.0;3603.6;89.81;116.37;1843110;01.01.2013 0:00:00;"21182";10.12.2012 0:00:00;30.0;0.0;0.0
10903039;14.0;1200.0;720.72;16800.0;10090.08;251.45;325.84;1843110;01.01.2013 0:00:00;"21182";10.12.2012 0:00:00;30.0;0.0;0.0
10903039;10.0;1200.0;720.72;12000.0;7207.2;177.68;234.61;1843110;01.01.2013 0:00:00;"21384";24.12.2012 0:00:00;10.0;0.0;0.0
13928046;10.0;1200.0;720.72;12000.0;7207.2;179.26;232.07;1843110;01.01.2013 0:00:00;"21101";30.11.2012 0:00:00;25.0;0.0;0.0
10903039;10.0;50.0;23.57;500.0;235.71;5.88;7.7;1843192;01.01.2013 0:00:00;"21266";14.12.2012 0:00:00;40.0;0.0;0.0
13928046;30.0;50.0;23.57;1500.0;707.13;17.64;23.1;1843192;01.01.2013 0:00:00;"21266";14.12.2012 0:00:00;40.0;0.0;0.0
13928046;18.0;50.0;23.57;900.0;424.28;10.55;13.72;1843192;01.01.2013 0:00:00;"21076";28.11.2012 0:00:00;20.0;0.0;0.0
10903039;40.0;50.0;23.57;2000.0;942.84;23.44;31.04;1843192;01.01.2013 0:00:00;"21472";29.12.2012 0:00:00;40.0;0.0;0.0
11263292;358.0;335.0;137.5;119930.0;49225.0;1208.25;1600.26;1846758;01.01.2013 0:00:00;"21334";20.12.2012 0:00:00;5400.0;0.0;0.0
15511191;4620.0;335.0;137.5;1547700.0;635250.0;15592.5;20651.4;1846758;01.01.2013 0:00:00;"21334";20.12.2012 0:00:00;5400.0;0.0;0.0
15511191;1440.0;195.0;73.0;280800.0;105120.0;2580.48;3417.12;1846759;01.01.2013 0:00:00;"21334";20.12.2012 0:00:00;1440.0;0.0;0.0
11263292;214.0;195.0;73.0;41730.0;15622.0;389.27;501.83;1846759;01.01.2013 0:00:00;"21054";26.11.2012 0:00:00;1080.0;0.0;0.0
