Type Code;No_;SEZ_No_;Expert_No_;Expert Date;Issue Date;End Date;Paper_No_;Cert_ Warning Code;Paper_Index;Blocked;Print Priority;Tree Group No_;KeyString;TreeLevel;Cert_Description_RUS;Cert_Description_ENU
DS;пняя CH.ой05.д16953;;;2014-06-30 00:00:00.000;2012-06-25 00:00:00.000;2014-06-30 00:00:00.000;;;;0;0;0303;AADAAC;2;оюптчлепмн-йнялерхвеяйхе япедярбю;ESTEE LAUDER
DS;пняя CH.ой05.д16954;;;2014-06-30 00:00:00.000;2012-06-25 00:00:00.000;2014-06-30 00:00:00.000;;;;0;0;0303;AADAAC;2;оюптчлепмн-йнялерхвеяйхе япедярбю;ESTEE LAUDER
DS;пняя CH.ой05.д16955;;;2014-06-30 00:00:00.000;2012-06-25 00:00:00.000;2014-06-30 00:00:00.000;;;;0;0;0303;AADAAC;2;оюптчлепмн-йнялерхвеяйхе япедярбю;ESTEE LAUDER
DS;пняя CH.ой05.д16959;;;2014-06-30 00:00:00.000;2012-06-25 00:00:00.000;2014-06-30 00:00:00.000;;;;0;0;0303;AADAAC;2;оюптчлепмн-йнялерхвеяйхе япедярбю;ESTEE LAUDER
DS;пняя CH.ой05.д16964;;;2014-06-30 00:00:00.000;2012-06-25 00:00:00.000;2014-06-30 00:00:00.000;;;;0;0;0303;AADAAC;2;оюптчлепмн-йнялерхвеяйхе япедярбю;ESTEE LAUDER
DS;пняя CH.ой05.д16965;;;2014-06-30 00:00:00.000;2012-06-25 00:00:00.000;2014-06-30 00:00:00.000;;;;0;0;0303;AADAAC;2;оюптчлепмн-йнялерхвеяйхе япедярбю;ESTEE LAUDER
DS;пняя CH.ой05.д16966;;;2014-06-30 00:00:00.000;2012-06-25 00:00:00.000;2014-06-30 00:00:00.000;;;;0;0;0303;AADAAC;2;оюптчлепмн-йнялерхвеяйхе япедярбю;ESTEE LAUDER
DS;пняя CH.ой05.д16967;;;2014-06-30 00:00:00.000;2012-06-25 00:00:00.000;2014-06-30 00:00:00.000;;;;0;0;0303;AADAAC;2;оюптчлепмн-йнялерхвеяйхе япедярбю;ESTEE LAUDER
DS;пняя CH.ой05.д16968;;;2014-06-30 00:00:00.000;2012-06-25 00:00:00.000;2014-06-30 00:00:00.000;;;;0;0;0303;AADAAC;2;оюптчлепмн-йнялерхвеяйхе япедярбю;ESTEE LAUDER
DS;пняя CH.ой05.д16970;;;2014-06-30 00:00:00.000;2012-06-25 00:00:00.000;2014-06-30 00:00:00.000;;;;0;0;0303;AADAAC;2;оюптчлепмн-йнялерхвеяйхе япедярбю;ESTEE LAUDER
DS;пняя CH.ой05.д16976;;;2014-06-30 00:00:00.000;2012-06-25 00:00:00.000;2014-06-30 00:00:00.000;;;;0;0;0303;AADAAC;2;оюптчлепмн-йнялерхвеяйхе япедярбю;ESTEE LAUDER
DS;пняя CH.ой05.д16977;;;2014-06-30 00:00:00.000;2012-06-25 00:00:00.000;2014-06-30 00:00:00.000;;;;0;0;0303;AADAAC;2;оюптчлепмн-йнялерхвеяйхе япедярбю;ESTEE LAUDER
DS;пняя CH.ой05.д16981;;;2014-06-30 00:00:00.000;2012-06-25 00:00:00.000;2014-06-30 00:00:00.000;;;;0;0;0303;AADAAC;2;оюптчлепмн-йнялерхвеяйхе япедярбю;ESTEE LAUDER
DS;пняя CH.ой05.д16982;;;2014-06-30 00:00:00.000;2012-06-25 00:00:00.000;2014-06-30 00:00:00.000;;;;0;0;0303;AADAAC;2;оюптчлепмн-йнялерхвеяйхе япедярбю;ESTEE LAUDER
DS;пняя CH.ой05.д16983;;;2014-06-30 00:00:00.000;2012-06-25 00:00:00.000;2014-06-30 00:00:00.000;;;;0;0;0303;AADAAC;2;оюптчлепмн-йнялерхвеяйхе япедярбю;ESTEE LAUDER
DS;пняя CH.ой05.д16984;;;2014-06-30 00:00:00.000;2012-06-25 00:00:00.000;2014-06-30 00:00:00.000;;;;0;0;0303;AADAAC;2;оюптчлепмн-йнялерхвеяйхе япедярбю;ESTEE LAUDER
DS;пняя CH.ой05.д16986;;;2014-06-30 00:00:00.000;2012-06-25 00:00:00.000;2014-06-30 00:00:00.000;;;;0;0;0303;AADAAC;2;оюптчлепмн-йнялерхвеяйхе япедярбю;ESTEE LAUDER
DS;пняя CH.ой05.д16987;;;2014-06-30 00:00:00.000;2012-06-25 00:00:00.000;2014-06-30 00:00:00.000;;;;0;0;0303;AADAAC;2;оюптчлепмн-йнялерхвеяйхе япедярбю;ESTEE LAUDER
DS;пняя CH.ой05.д16988;;;2014-06-30 00:00:00.000;2012-06-25 00:00:00.000;2014-06-30 00:00:00.000;;;;0;0;0303;AADAAC;2;оюптчлепмн-йнялерхвеяйхе япедярбю;ESTEE LAUDER
DS;пняя CH.ой05.д16990;;;2014-06-30 00:00:00.000;2012-06-25 00:00:00.000;2014-06-30 00:00:00.000;;;;0;0;0303;AADAAC;2;оюптчлепмн-йнялерхвеяйхе япедярбю;ESTEE LAUDER
DS;пняя CH.ой05.д16991;;;2014-06-30 00:00:00.000;2012-06-25 00:00:00.000;2014-06-30 00:00:00.000;;;;0;0;0303;AADAAC;2;оюптчлепмн-йнялерхвеяйхе япедярбю;ESTEE LAUDER
DS;пняя CH.ой05.д16993;;;2014-06-30 00:00:00.000;2012-06-25 00:00:00.000;2014-06-30 00:00:00.000;;;;0;0;0303;AADAAC;2;оюптчлепмн-йнялерхвеяйхе япедярбю;ESTEE LAUDER
DS;пняя CH.ой05.д16998;;;2014-06-30 00:00:00.000;2012-06-25 00:00:00.000;2014-06-30 00:00:00.000;;;;0;0;0303;AADAAC;2;оюптчлепмн-йнялерхвеяйхе япедярбю;ESTEE LAUDER
DS;пняя CH.ой05.д17000;;;2014-06-30 00:00:00.000;2012-06-25 00:00:00.000;2014-06-30 00:00:00.000;;;;0;0;0303;AADAAC;2;оюптчлепмн-йнялерхвеяйхе япедярбю;ESTEE LAUDER
DS;пняя CH.ой05.д17001;;;2014-06-30 00:00:00.000;2012-06-25 00:00:00.000;2014-06-30 00:00:00.000;;;;0;0;0303;AADAAC;2;оюптчлепмн-йнялерхвеяйхе япедярбю;ESTEE LAUDER
DS;пняя CH.ой05.д17004;;;2014-06-30 00:00:00.000;2012-06-25 00:00:00.000;2014-06-30 00:00:00.000;;;;0;0;0303;AADAAC;2;оюптчлепмн-йнялерхвеяйхе япедярбю;ESTEE LAUDER
DS;пняя CH.ой05.д17005;;;2014-06-30 00:00:00.000;2012-06-25 00:00:00.000;2014-06-30 00:00:00.000;;;;0;0;0303;AADAAC;2;оюптчлепмн-йнялерхвеяйхе япедярбю;ESTEE LAUDER
DS;пняя CH.ой05.д17008;;;2014-06-30 00:00:00.000;2012-06-25 00:00:00.000;2014-06-30 00:00:00.000;;;;0;0;0303;AADAAC;2;оюптчлепмн-йнялерхвеяйхе япедярбю;ESTEE LAUDER
DS;пняя CH.ой05.д17009;;;2014-06-30 00:00:00.000;2012-06-25 00:00:00.000;2014-06-30 00:00:00.000;;;;0;0;0303;AADAAC;2;оюптчлепмн-йнялерхвеяйхе япедярбю;ESTEE LAUDER
DS;пняя CH.ой05.д17010;;;2014-06-30 00:00:00.000;2012-06-25 00:00:00.000;2014-06-30 00:00:00.000;;;;0;0;0303;AADAAC;2;оюптчлепмн-йнялерхвеяйхе япедярбю;ESTEE LAUDER
DS;пняя CH.ой05.д17011;;;2014-06-30 00:00:00.000;2012-06-25 00:00:00.000;2014-06-30 00:00:00.000;;;;0;0;0303;AADAAC;2;оюптчлепмн-йнялерхвеяйхе япедярбю;ESTEE LAUDER
DS;пняя CH.ой05.д17012;;;2014-06-30 00:00:00.000;2012-06-25 00:00:00.000;2014-06-30 00:00:00.000;;;;0;0;0303;AADAAC;2;оюптчлепмн-йнялерхвеяйхе япедярбю;ESTEE LAUDER
DS;пняя CH.ой05.д17013;;;2014-06-30 00:00:00.000;2012-06-25 00:00:00.000;2014-06-30 00:00:00.000;;;;0;0;0303;AADAAC;2;оюптчлепмн-йнялерхвеяйхе япедярбю;ESTEE LAUDER
DS;пняя CH.ой05.д17015;;;2014-06-30 00:00:00.000;2012-06-25 00:00:00.000;2014-06-30 00:00:00.000;;;;0;0;0303;AADAAC;2;оюптчлепмн-йнялерхвеяйхе япедярбю;ESTEE LAUDER
DS;пняя CH.ой05.д17016;;;2014-06-30 00:00:00.000;2012-06-25 00:00:00.000;2014-06-30 00:00:00.000;;;;0;0;0303;AADAAC;2;оюптчлепмн-йнялерхвеяйхе япедярбю;ESTEE LAUDER
DS;пняя CH.ой05.д17017;;;2014-06-30 00:00:00.000;2012-06-25 00:00:00.000;2014-06-30 00:00:00.000;;;;0;0;0303;AADAAC;2;оюптчлепмн-йнялерхвеяйхе япедярбю;ESTEE LAUDER
DS;пняя CH.ой05.д17020;;;2014-06-30 00:00:00.000;2012-06-25 00:00:00.000;2014-06-30 00:00:00.000;;;;0;0;0303;AADAAC;2;оюптчлепмн-йнялерхвеяйхе япедярбю;ESTEE LAUDER
DS;пняя CH.ой05.д17023;;;2014-06-30 00:00:00.000;2012-06-25 00:00:00.000;2014-06-30 00:00:00.000;;;;0;0;0303;AADAAC;2;оюптчлепмн-йнялерхвеяйхе япедярбю;ESTEE LAUDER
DS;пняя CH.ой05.д17024;;;2014-06-30 00:00:00.000;2012-06-25 00:00:00.000;2014-06-30 00:00:00.000;;;;0;0;0303;AADAAC;2;оюптчлепмн-йнялерхвеяйхе япедярбю;ESTEE LAUDER
DS;пняя CH.ой05.д17025;;;2014-06-30 00:00:00.000;2012-06-25 00:00:00.000;2014-06-30 00:00:00.000;;;;0;0;0303;AADAAC;2;оюптчлепмн-йнялерхвеяйхе япедярбю;ESTEE LAUDER
DS;пняя CH.ой05.д17026;;;2014-06-30 00:00:00.000;2012-06-25 00:00:00.000;2014-06-30 00:00:00.000;;;;0;0;0303;AADAAC;2;оюптчлепмн-йнялерхвеяйхе япедярбю;ESTEE LAUDER
DS;пняя CH.ой05.д17027;;;2014-06-30 00:00:00.000;2012-06-25 00:00:00.000;2014-06-30 00:00:00.000;;;;0;0;0303;AADAAC;2;оюптчлепмн-йнялерхвеяйхе япедярбю;ESTEE LAUDER
DS;пняя CH.ой05.д17028;;;2014-06-30 00:00:00.000;2012-06-25 00:00:00.000;2014-06-30 00:00:00.000;;;;0;0;0303;AADAAC;2;оюптчлепмн-йнялерхвеяйхе япедярбю;ESTEE LAUDER
DS;пняя CH.ой05.д17030;;;2014-06-30 00:00:00.000;2012-06-25 00:00:00.000;2014-06-30 00:00:00.000;;;;0;0;0303;AADAAC;2;оюптчлепмн-йнялерхвеяйхе япедярбю;ESTEE LAUDER
DS;пняя CH.ой05.д17031;;;2014-06-30 00:00:00.000;2012-06-25 00:00:00.000;2014-06-30 00:00:00.000;;;;0;0;0303;AADAAC;2;оюптчлепмн-йнялерхвеяйхе япедярбю;ESTEE LAUDER
DS;пняя CH.ой05.д17033;;;2014-06-30 00:00:00.000;2012-06-25 00:00:00.000;2014-06-30 00:00:00.000;;;;0;0;0303;AADAAC;2;оюптчлепмн-йнялерхвеяйхе япедярбю;ESTEE LAUDER
DS;пняя CH.ой05.д17034;;;2014-06-30 00:00:00.000;2012-06-25 00:00:00.000;2014-06-30 00:00:00.000;;;;0;0;0303;AADAAC;2;оюптчлепмн-йнялерхвеяйхе япедярбю;ESTEE LAUDER
DS;пняя CH.ой05.д17035;;;2014-06-30 00:00:00.000;2012-06-25 00:00:00.000;2014-06-30 00:00:00.000;;;;0;0;0303;AADAAC;2;оюптчлепмн-йнялерхвеяйхе япедярбю;ESTEE LAUDER
DS;пняя CH.ой05.д17036;;;2014-06-30 00:00:00.000;2012-06-25 00:00:00.000;2014-06-30 00:00:00.000;;;;0;0;0303;AADAAC;2;оюптчлепмн-йнялерхвеяйхе япедярбю;ESTEE LAUDER
DS;пняя CH.ой05.д17037;;;2014-06-30 00:00:00.000;2012-06-25 00:00:00.000;2014-06-30 00:00:00.000;;;;0;0;0303;AADAAC;2;оюптчлепмн-йнялерхвеяйхе япедярбю;ESTEE LAUDER
DS;пняя CH.ой05.д17038;;;2014-06-30 00:00:00.000;2012-06-25 00:00:00.000;2014-06-30 00:00:00.000;;;;0;0;0303;AADAAC;2;оюптчлепмн-йнялерхвеяйхе япедярбю;ESTEE LAUDER
DS;пняя CH.ой05.д17040;;;2014-06-30 00:00:00.000;2012-06-25 00:00:00.000;2014-06-30 00:00:00.000;;;;0;0;0303;AADAAC;2;оюптчлепмн-йнялерхвеяйхе япедярбю;ESTEE LAUDER
DS;пняя CH.ой05.д17041;;;2014-06-30 00:00:00.000;2012-06-25 00:00:00.000;2014-06-30 00:00:00.000;;;;0;0;0303;AADAAC;2;оюптчлепмн-йнялерхвеяйхе япедярбю;ESTEE LAUDER
DS;пняя CH.ой05.д17095;;;2014-06-30 00:00:00.000;2012-06-25 00:00:00.000;2014-06-30 00:00:00.000;;;;0;0;0303;AADAAC;2;оюптчлепмн-йнялерхвеяйхе япедярбю;ESTEE LAUDER
DS;пняя CH.ой05.д17097;;;2014-06-30 00:00:00.000;2012-06-25 00:00:00.000;2014-06-30 00:00:00.000;;;;0;0;0303;AADAAC;2;оюптчлепмн-йнялерхвеяйхе япедярбю;ESTEE LAUDER
DS;пняя CH.ой05.д17098;;;2014-06-30 00:00:00.000;2012-06-25 00:00:00.000;2014-06-30 00:00:00.000;;;;0;0;0303;AADAAC;2;оюптчлепмн-йнялерхвеяйхе япедярбю;ESTEE LAUDER
DS;пняя CH.ой05.д17099;;;2014-06-30 00:00:00.000;2012-06-25 00:00:00.000;2014-06-30 00:00:00.000;;;;0;0;0303;AADAAC;2;оюптчлепмн-йнялерхвеяйхе япедярбю;ESTEE LAUDER
DS;пняя CH.ой05.д17100;;;2014-06-30 00:00:00.000;2012-06-25 00:00:00.000;2014-06-30 00:00:00.000;;;;0;0;0303;AADAAC;2;оюптчлепмн-йнялерхвеяйхе япедярбю;ESTEE LAUDER
DS;пняя CH.ой05.д17102;;;2014-06-30 00:00:00.000;2012-06-25 00:00:00.000;2014-06-30 00:00:00.000;;;;0;0;0303;AADAAC;2;оюптчлепмн-йнялерхвеяйхе япедярбю;ESTEE LAUDER
DS;пняя CH.ой05.д17104;;;2014-06-30 00:00:00.000;2012-06-25 00:00:00.000;2014-06-30 00:00:00.000;;;;0;0;0303;AADAAC;2;оюптчлепмн-йнялерхвеяйхе япедярбю;ESTEE LAUDER
DS;пняя CH.ой05.д17105;;;2014-06-30 00:00:00.000;2012-06-25 00:00:00.000;2014-06-30 00:00:00.000;;;;0;0;0303;AADAAC;2;оюптчлепмн-йнялерхвеяйхе япедярбю;ESTEE LAUDER
DS;пняя CH.ой05.д17107;;;2014-06-30 00:00:00.000;2012-06-25 00:00:00.000;2014-06-30 00:00:00.000;;;;0;0;0303;AADAAC;2;оюптчлепмн-йнялерхвеяйхе япедярбю;ESTEE LAUDER
DS;пняя CH.ой05.д17109;;;2014-06-30 00:00:00.000;2012-06-25 00:00:00.000;2014-06-30 00:00:00.000;;;;0;0;0303;AADAAC;2;оюптчлепмн-йнялерхвеяйхе япедярбю;ESTEE LAUDER
DS;пняя CH.ой05.д17110;;;2014-06-30 00:00:00.000;2012-06-25 00:00:00.000;2014-06-30 00:00:00.000;;;;0;0;0303;AADAAC;2;оюптчлепмн-йнялерхвеяйхе япедярбю;ESTEE LAUDER
DS;пняя CH.ой05.д17111;;;2014-06-30 00:00:00.000;2012-06-25 00:00:00.000;2014-06-30 00:00:00.000;;;;0;0;0303;AADAAC;2;оюптчлепмн-йнялерхвеяйхе япедярбю;ESTEE LAUDER
DS;пняя CH.ой05.д17114;;;2014-06-30 00:00:00.000;2012-06-25 00:00:00.000;2014-06-30 00:00:00.000;;;;0;0;0303;AADAAC;2;оюптчлепмн-йнялерхвеяйхе япедярбю;ESTEE LAUDER
DS;пняя CH.ой05.д17125;;;2014-06-30 00:00:00.000;2012-06-25 00:00:00.000;2014-06-30 00:00:00.000;;;;0;0;0303;AADAAC;2;оюптчлепмн-йнялерхвеяйхе япедярбю;ESTEE LAUDER
DS;пняя CH.ой05.д17128;;;2014-06-30 00:00:00.000;2012-06-25 00:00:00.000;2014-06-30 00:00:00.000;;;;0;0;0303;AADAAC;2;оюптчлепмн-йнялерхвеяйхе япедярбю;ESTEE LAUDER
DS;пняя CH.ой05.д17129;;;2014-06-30 00:00:00.000;2012-06-25 00:00:00.000;2014-06-30 00:00:00.000;;;;0;0;0303;AADAAC;2;оюптчлепмн-йнялерхвеяйхе япедярбю;ESTEE LAUDER
DS;пняя CH.ой05.д17131;;;2014-06-30 00:00:00.000;2012-06-25 00:00:00.000;2014-06-30 00:00:00.000;;;;0;0;0303;AADAAC;2;оюптчлепмн-йнялерхвеяйхе япедярбю;ESTEE LAUDER
DS;пняя CH.ой05.д17139;;;2014-06-30 00:00:00.000;2012-06-25 00:00:00.000;2014-06-30 00:00:00.000;;;;0;0;0303;AADAAC;2;оюптчлепмн-йнялерхвеяйхе япедярбю;ESTEE LAUDER
DS;пняя CH.ой05.д17149;;;2014-06-30 00:00:00.000;2012-06-25 00:00:00.000;2014-06-30 00:00:00.000;;;;0;0;0303;AADAAC;2;оюптчлепмн-йнялерхвеяйхе япедярбю;ESTEE LAUDER
DS;пняя CH.ой05.д17150;;;2014-06-30 00:00:00.000;2012-06-25 00:00:00.000;2014-06-30 00:00:00.000;;;;0;0;0303;AADAAC;2;оюптчлепмн-йнялерхвеяйхе япедярбю;ESTEE LAUDER
DS;пняя CH.ой05.д17163;;;2014-06-30 00:00:00.000;2012-06-25 00:00:00.000;2014-06-30 00:00:00.000;;;;0;0;0303;AADAAC;2;оюптчлепмн-йнялерхвеяйхе япедярбю;ESTEE LAUDER
DS;пняя CH.ой05.д17164;;;2014-06-30 00:00:00.000;2012-06-25 00:00:00.000;2014-06-30 00:00:00.000;;;;0;0;0303;AADAAC;2;оюптчлепмн-йнялерхвеяйхе япедярбю;ESTEE LAUDER
DS;пняя CH.ой05.д17165;;;2014-06-30 00:00:00.000;2012-06-25 00:00:00.000;2014-06-30 00:00:00.000;;;;0;0;0303;AADAAC;2;оюптчлепмн-йнялерхвеяйхе япедярбю;ESTEE LAUDER
DS;пняя CH.ой05.д17166;;;2014-06-30 00:00:00.000;2012-06-25 00:00:00.000;2014-06-30 00:00:00.000;;;;0;0;0303;AADAAC;2;оюптчлепмн-йнялерхвеяйхе япедярбю;ESTEE LAUDER
DS;пняя CH.ой05.д17169;;;2014-06-30 00:00:00.000;2012-06-25 00:00:00.000;2014-06-30 00:00:00.000;;;;0;0;0303;AADAAC;2;оюптчлепмн-йнялерхвеяйхе япедярбю;ESTEE LAUDER
DS;пняя CH.ой05.д17171;;;2014-06-30 00:00:00.000;2012-06-25 00:00:00.000;2014-06-30 00:00:00.000;;;;0;0;0303;AADAAC;2;оюптчлепмн-йнялерхвеяйхе япедярбю;ESTEE LAUDER
DS;пняя CH.ой05.д17172;;;2014-06-30 00:00:00.000;2012-06-25 00:00:00.000;2014-06-30 00:00:00.000;;;;0;0;0303;AADAAC;2;оюптчлепмн-йнялерхвеяйхе япедярбю;ESTEE LAUDER
DS;пняя CH.ой05.д17173;;;2014-06-30 00:00:00.000;2012-06-25 00:00:00.000;2014-06-30 00:00:00.000;;;;0;0;0303;AADAAC;2;оюптчлепмн-йнялерхвеяйхе япедярбю;ESTEE LAUDER
DS;пняя CH.ой05.д17179;;;2014-06-30 00:00:00.000;2012-06-25 00:00:00.000;2014-06-30 00:00:00.000;;;;0;0;0303;AADAAC;2;оюптчлепмн-йнялерхвеяйхе япедярбю;ESTEE LAUDER
DS;пняя CH.ой05.д17183;;;2014-06-30 00:00:00.000;2012-06-25 00:00:00.000;2014-06-30 00:00:00.000;;;;0;0;0303;AADAAC;2;оюптчлепмн-йнялерхвеяйхе япедярбю;ESTEE LAUDER
DS;пняя CH.ой05.д17184;;;2014-06-30 00:00:00.000;2012-06-25 00:00:00.000;2014-06-30 00:00:00.000;;;;0;0;0303;AADAAC;2;оюптчлепмн-йнялерхвеяйхе япедярбю;ESTEE LAUDER
DS;пняя CH.ой05.д17187;;;2014-06-30 00:00:00.000;2012-06-25 00:00:00.000;2014-06-30 00:00:00.000;;;;0;0;0303;AADAAC;2;оюптчлепмн-йнялерхвеяйхе япедярбю;ESTEE LAUDER
DS;пняя CH.ой05.д17192;;;2014-06-30 00:00:00.000;2012-06-25 00:00:00.000;2014-06-30 00:00:00.000;;;;0;0;0303;AADAAC;2;оюптчлепмн-йнялерхвеяйхе япедярбю;ESTEE LAUDER
DS;пняя CH.ой05.д17193;;;2014-06-30 00:00:00.000;2012-06-25 00:00:00.000;2014-06-30 00:00:00.000;;;;0;0;0303;AADAAC;2;оюптчлепмн-йнялерхвеяйхе япедярбю;ESTEE LAUDER
DS;пняя CH.ой05.д17195;;;2014-06-30 00:00:00.000;2012-06-25 00:00:00.000;2014-06-30 00:00:00.000;;;;0;0;0303;AADAAC;2;оюптчлепмн-йнялерхвеяйхе япедярбю;ESTEE LAUDER
DS;пняя CH.ой05.д17199;;;2014-06-30 00:00:00.000;2012-06-25 00:00:00.000;2014-06-30 00:00:00.000;;;;0;0;0303;AADAAC;2;оюптчлепмн-йнялерхвеяйхе япедярбю;ESTEE LAUDER
DS;пняя CH.ой05.д17207;;;2014-06-30 00:00:00.000;2012-06-25 00:00:00.000;2014-06-30 00:00:00.000;;;;0;0;0303;AADAAC;2;оюптчлепмн-йнялерхвеяйхе япедярбю;ESTEE LAUDER
DS;пняя CH.ой05.д17208;;;2014-06-30 00:00:00.000;2012-06-25 00:00:00.000;2014-06-30 00:00:00.000;;;;0;0;0303;AADAAC;2;оюптчлепмн-йнялерхвеяйхе япедярбю;ESTEE LAUDER
DS;пняя CH.ой05.д17301;;;2014-06-30 00:00:00.000;2012-06-29 00:00:00.000;2014-06-30 00:00:00.000;;;;0;0;0303;AADAAC;2;оюптчлепмн-йнялерхвеяйхе япедярбю;ESTEE LAUDER
DS;пняя CH.ой05.д17303;;;2014-06-30 00:00:00.000;2012-06-29 00:00:00.000;2014-06-30 00:00:00.000;;;;0;0;0303;AADAAC;2;оюптчлепмн-йнялерхвеяйхе япедярбю;ESTEE LAUDER
DS;пняя CH.ой05.д17304;;;2014-06-30 00:00:00.000;2012-06-29 00:00:00.000;2014-06-30 00:00:00.000;;;;0;0;0303;AADAAC;2;оюптчлепмн-йнялерхвеяйхе япедярбю;ESTEE LAUDER
DS;пняя CH.ой05.д17306;;;2014-06-30 00:00:00.000;2012-06-29 00:00:00.000;2014-06-30 00:00:00.000;;;;0;0;0303;AADAAC;2;оюптчлепмн-йнялерхвеяйхе япедярбю;ESTEE LAUDER
DS;пняя CH.ой05.д17308;;;2014-06-30 00:00:00.000;2012-06-29 00:00:00.000;2014-06-30 00:00:00.000;;;;0;0;0303;AADAAC;2;оюптчлепмн-йнялерхвеяйхе япедярбю;ESTEE LAUDER
DS;пняя CH.ой05.д17309;;;2014-06-30 00:00:00.000;2012-06-29 00:00:00.000;2014-06-30 00:00:00.000;;;;0;0;0303;AADAAC;2;оюптчлепмн-йнялерхвеяйхе япедярбю;ESTEE LAUDER
DS;пняя CH.ой05.д17310;;;2014-06-30 00:00:00.000;2012-06-29 00:00:00.000;2014-06-30 00:00:00.000;;;;0;0;0303;AADAAC;2;оюптчлепмн-йнялерхвеяйхе япедярбю;ESTEE LAUDER
DS;пняя CH.ой05.д17312;;;2014-06-30 00:00:00.000;2012-06-29 00:00:00.000;2014-06-30 00:00:00.000;;;;0;0;0303;AADAAC;2;оюптчлепмн-йнялерхвеяйхе япедярбю;ESTEE LAUDER
DS;пняя CH.ой05.д17313;;;2014-06-30 00:00:00.000;2012-06-29 00:00:00.000;2014-06-30 00:00:00.000;;;;0;0;0303;AADAAC;2;оюптчлепмн-йнялерхвеяйхе япедярбю;ESTEE LAUDER
DS;пняя CH.ой05.д17316;;;2014-06-30 00:00:00.000;2012-06-29 00:00:00.000;2014-06-30 00:00:00.000;;;;0;0;0303;AADAAC;2;оюптчлепмн-йнялерхвеяйхе япедярбю;ESTEE LAUDER
DS;пняя CH.ой05.д17319;;;2014-06-30 00:00:00.000;2012-06-29 00:00:00.000;2014-06-30 00:00:00.000;;;;0;0;0303;AADAAC;2;оюптчлепмн-йнялерхвеяйхе япедярбю;ESTEE LAUDER
DS;пняя CH.ой05.д17320;;;2014-06-30 00:00:00.000;2012-06-29 00:00:00.000;2014-06-30 00:00:00.000;;;;0;0;0303;AADAAC;2;оюптчлепмн-йнялерхвеяйхе япедярбю;ESTEE LAUDER
DS;пняя CH.ой05.д17322;;;2014-06-30 00:00:00.000;2012-06-29 00:00:00.000;2014-06-30 00:00:00.000;;;;0;0;0303;AADAAC;2;оюптчлепмн-йнялерхвеяйхе япедярбю;ESTEE LAUDER
DS;пняя CH.ой05.д17324;;;2014-06-30 00:00:00.000;2012-06-29 00:00:00.000;2014-06-30 00:00:00.000;;;;0;0;0303;AADAAC;2;оюптчлепмн-йнялерхвеяйхе япедярбю;ESTEE LAUDER
DS;пняя CH.ой05.д17334;;;2014-06-30 00:00:00.000;2012-06-29 00:00:00.000;2014-06-30 00:00:00.000;;;;0;0;0303;AADAAC;2;оюптчлепмн-йнялерхвеяйхе япедярбю;ESTEE LAUDER
