Certificate No;File Number;File Name;Picture Type;Comment;User Create;Date of Creation;Time of Creation;User Delete;Date of Delete;Time of Delete;Deleted
RU д-FR.ой08.б.00083;1;\\tro.lan\dept\certif\certificates\RU д-FR.ой08.б.00083_1.jpg;0;;TSAHAROVA;2013-02-19 00:00:00.000;1754-01-01 14:14:58.247;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
RU д-FR.ой08.б.00084;1;\\tro.lan\dept\certif\certificates\RU д-FR.ой08.б.00084_1.jpg;0;;TSAHAROVA;2013-02-19 00:00:00.000;1754-01-01 14:15:22.263;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
RU д-FR.ой08.б.00085;1;\\tro.lan\dept\certif\certificates\RU д-FR.ой08.б.00085_1.jpg;0;;TSAHAROVA;2013-02-19 00:00:00.000;1754-01-01 14:15:37.950;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
RU д-FR.ой08.б.00086;1;\\tro.lan\dept\certif\certificates\RU д-FR.ой08.б.00086_1.jpg;0;;TSAHAROVA;2013-02-19 00:00:00.000;1754-01-01 14:16:09.027;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
RU д-FR.ой08.б.00086;2;\\tro.lan\dept\certif\certificates\RU д-FR.ой08.б.00086_2.jpg;0;;TSAHAROVA;2013-02-19 00:00:00.000;1754-01-01 14:16:14.997;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
RU д-FR.ой08.б.00088;1;\\tro.lan\dept\certif\certificates\RU д-FR.ой08.б.00088_1.jpg;0;;TSAHAROVA;2013-02-19 00:00:00.000;1754-01-01 14:16:41.510;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
RU д-FR.ой08.б.00091;1;\\tro.lan\dept\certif\certificates\RU д-FR.ой08.б.00091_1.jpg;0;;TSAHAROVA;2013-02-19 00:00:00.000;1754-01-01 14:17:09.137;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
RU д-FR.ой08.б.00347;1;\\tro.lan\dept\certif\certificates\RU д-FR.ой08.б.00347_1.jpg;0;;TSAHAROVA;2013-02-19 00:00:00.000;1754-01-01 14:29:20.347;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
RU д-FR.ой08.б.00347;2;\\tro.lan\dept\certif\certificates\RU д-FR.ой08.б.00347_2.jpg;0;;TSAHAROVA;2013-02-19 00:00:00.000;1754-01-01 14:29:33.347;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
RU д-FR.ой08.б.00530;1;\\tro.lan\dept\certif\certificates\RU д-FR.ой08.б.00530_1.jpg;0;;TSAHAROVA;2013-02-19 00:00:00.000;1754-01-01 14:30:10.033;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
RU д-FR.ой08.б.00621;1;\\tro.lan\dept\certif\certificates\RU д-FR.ой08.б.00621_1.jpg;0;;TSAHAROVA;2013-02-19 00:00:00.000;1754-01-01 14:30:43.437;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
RU д-FR.ой08.б.00625;1;\\tro.lan\dept\certif\certificates\RU д-FR.ой08.б.00625_1.jpg;0;;TSAHAROVA;2013-02-19 00:00:00.000;1754-01-01 14:31:11.907;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
RU д-FR.ой08.б.00626;1;\\tro.lan\dept\certif\certificates\RU д-FR.ой08.б.00626_1.jpg;0;;TSAHAROVA;2013-02-19 00:00:00.000;1754-01-01 14:31:32.453;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
RU д-GB.юх35.б.02446;1;\\tro.lan\dept\certif\certificates\RU д-GB.юх35.б.02446_1.jpg;0;;TSAHAROVA;2013-12-16 00:00:00.000;1754-01-01 10:55:39.937;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
RU д-IT.юб35.б.03872;1;\\tro.lan\dept\certif\certificates\RU д-IT.юб35.б.03872_1.jpg;0;;TSAHAROVA;2013-02-15 00:00:00.000;1754-01-01 15:50:03.633;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
RU д-IT.юк14.б.14083;1;\\tro.lan\dept\certif\certificates\RU д-IT.юк14.б.14083_1.jpg;0;;TSAHAROVA;2013-03-13 00:00:00.000;1754-01-01 14:28:10.543;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
RU д-IT.юк14.б.14181;1;\\tro.lan\dept\certif\certificates\RU д-IT.юк14.б.14181_1.jpg;0;;TSAHAROVA;2013-03-13 00:00:00.000;1754-01-01 14:28:48.857;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
RU д-IT.юк14.б.14182;1;\\tro.lan\dept\certif\certificates\RU д-IT.юк14.б.14182_1.jpg;0;;TSAHAROVA;2013-03-13 00:00:00.000;1754-01-01 14:29:02.310;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
RU д-IT.юк14.б.17456;1;\\tro.lan\dept\certif\certificates\RU д-IT.юк14.б.17456_1.jpg;0;;TSAHAROVA;2013-03-11 00:00:00.000;1754-01-01 10:30:06.600;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
RU д-IT.юк14.б.24363;1;\\tro.lan\dept\certif\certificates\RU д-IT.юк14.б.24363_1.jpg;0;;TSAHAROVA;2013-04-25 00:00:00.000;1754-01-01 12:31:37.310;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
RU д-IT.юк15.б.00683;1;\\tro.lan\dept\certif\certificates\RU д-IT.юк15.б.00683_1.JPG;0;;TSAHAROVA;2013-08-06 00:00:00.000;1754-01-01 15:34:14.020;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
RU д-IT.юк15.б.00684;1;\\tro.lan\dept\certif\certificates\RU д-IT.юк15.б.00684_1.JPG;0;;TSAHAROVA;2013-08-06 00:00:00.000;1754-01-01 15:34:34.880;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
RU д-IT.юк15.б.00758;1;\\tro.lan\dept\certif\certificates\RU д-IT.юк15.б.00758_1.JPG;0;;TSAHAROVA;2014-01-20 00:00:00.000;1754-01-01 11:01:20.013;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
RU д-IT.ой05.б.01896;1;\\tro.lan\dept\certif\certificates\RU д-IT.ой05.б.01896_1.JPG;0;;TSAHAROVA;2013-02-26 00:00:00.000;1754-01-01 15:24:51.530;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
RU д-IT.ой08.б.01414;1;\\tro.lan\dept\certif\certificates\RU д-IT.ой08.б.01414_1.jpg;0;;TSAHAROVA;2013-09-25 00:00:00.000;1754-01-01 10:38:41.933;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
RU д-IT.ой12.б.00156;1;\\tro.lan\dept\certif\certificates\RU д-IT.ой12.б.00156_1.jpg;0;;TSAHAROVA;2013-02-08 00:00:00.000;1754-01-01 12:46:35.967;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
RU д-JP.юб35.б.02901;1;\\tro.lan\dept\certif\certificates\RU д-JP.юб35.б.02901_1.jpg;0;;TSAHAROVA;2013-02-18 00:00:00.000;1754-01-01 14:03:19.240;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
RU д-PL.ой12.б.00157;1;\\tro.lan\dept\certif\certificates\RU д-PL.ой12.б.00157_1.jpg;0;;TSAHAROVA;2013-02-08 00:00:00.000;1754-01-01 12:46:57.217;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
RU д-US.юб99.б.00146;1;\\tro.lan\dept\certif\certificates\RU д-US.юб99.б.00146_1.jpg;0;;TSAHAROVA;2013-10-08 00:00:00.000;1754-01-01 10:12:37.637;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
RU д-US.юб99.б.00148;1;\\tro.lan\dept\certif\certificates\RU д-US.юб99.б.00148_1.jpg;0;;TSAHAROVA;2013-10-08 00:00:00.000;1754-01-01 10:13:00.617;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
RU д-US.ой05.б.02502;1;\\tro.lan\dept\certif\certificates\RU д-US.ой05.б.02502_1.JPG;0;;TSAHAROVA;2013-03-29 00:00:00.000;1754-01-01 17:07:25.693;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
RU д. FR.юб35.б.03557;1;\\tro.lan\dept\certif\certificates\RU д. FR.юб35.б.03557_1.jpg;0;;TSAHAROVA;2013-02-13 00:00:00.000;1754-01-01 17:55:10.723;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
RU д. FR.юб35.б.03572;1;\\tro.lan\dept\certif\certificates\RU д. FR.юб35.б.03572_1.jpg;0;;TSAHAROVA;2013-02-13 00:00:00.000;1754-01-01 17:54:30.317;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
RU д. FR.юб35.б.03572;2;\\tro.lan\dept\certif\certificates\RU д. FR.юб35.б.03572_2.jpg;0;;TSAHAROVA;2013-02-13 00:00:00.000;1754-01-01 17:54:34.757;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
RU д. FR.юб35.б.03602;1;\\tro.lan\dept\certif\certificates\RU д. FR.юб35.б.03602_1.jpg;0;;TSAHAROVA;2013-02-13 00:00:00.000;1754-01-01 17:52:35.133;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
RU я-FR.юб57.б.00057;1;\\tro.lan\dept\certif\certificates\RU я-FR.юб57.б.00057_1.JPG;0;;TSAHAROVA;2013-10-17 00:00:00.000;1754-01-01 14:37:19.627;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
RU я-FR.юб57.б.00057;2;\\tro.lan\dept\certif\certificates\RU я-FR.юб57.б.00057_2.JPG;0;;TSAHAROVA;2013-10-17 00:00:00.000;1754-01-01 14:37:25.493;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
RU я-FR.юб57.б.00058;1;\\tro.lan\dept\certif\certificates\RU я-FR.юб57.б.00058_1.JPG;0;;TSAHAROVA;2013-10-17 00:00:00.000;1754-01-01 14:37:44.747;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
RU я-FR.юб57.б.00058;2;\\tro.lan\dept\certif\certificates\RU я-FR.юб57.б.00058_2.JPG;0;;TSAHAROVA;2013-10-17 00:00:00.000;1754-01-01 14:37:50.907;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
RU я-FR.юб57.б.00059;1;\\tro.lan\dept\certif\certificates\RU я-FR.юб57.б.00059_1.JPG;0;;TSAHAROVA;2013-10-17 00:00:00.000;1754-01-01 14:38:21.193;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
RU я-FR.юб57.б.00060;1;\\tro.lan\dept\certif\certificates\RU я-FR.юб57.б.00060_1.JPG;0;;TSAHAROVA;2013-10-17 00:00:00.000;1754-01-01 14:39:54.170;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
RU я-FR.юб57.б.00061;1;\\tro.lan\dept\certif\certificates\RU я-FR.юб57.б.00061_1.JPG;0;;TSAHAROVA;2013-10-17 00:00:00.000;1754-01-01 14:40:17.237;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
RU я-FR.юб57.б.00061;2;\\tro.lan\dept\certif\certificates\RU я-FR.юб57.б.00061_2.JPG;0;;TSAHAROVA;2013-10-17 00:00:00.000;1754-01-01 14:40:23.923;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
RU я-FR.юб57.б.00061;3;\\tro.lan\dept\certif\certificates\RU я-FR.юб57.б.00061_3.JPG;0;;TSAHAROVA;2013-10-17 00:00:00.000;1754-01-01 14:40:29.580;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
RU я-FR.юб57.б.00061;4;\\tro.lan\dept\certif\certificates\RU я-FR.юб57.б.00061_4.JPG;0;;TSAHAROVA;2013-10-17 00:00:00.000;1754-01-01 14:40:36.153;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
RU я-FR.юб57.б.00062;1;\\tro.lan\dept\certif\certificates\RU я-FR.юб57.б.00062_1.JPG;0;;TSAHAROVA;2013-10-17 00:00:00.000;1754-01-01 14:41:01.083;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
RU я-FR.юб57.б.00064;1;\\tro.lan\dept\certif\certificates\RU я-FR.юб57.б.00064_1.JPG;0;;TSAHAROVA;2013-10-17 00:00:00.000;1754-01-01 14:41:36.293;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
RU я-FR.юб57.б.00065;1;\\tro.lan\dept\certif\certificates\RU я-FR.юб57.б.00065_1.JPG;0;;TSAHAROVA;2013-10-17 00:00:00.000;1754-01-01 14:42:44.073;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
RU я-FR.юб57.б.00066;1;\\tro.lan\dept\certif\certificates\RU я-FR.юб57.б.00066_1.JPG;0;;TSAHAROVA;2013-10-17 00:00:00.000;1754-01-01 14:43:11.170;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
RU я-FR.юб57.б.00068;1;\\tro.lan\dept\certif\certificates\RU я-FR.юб57.б.00068_1.JPG;0;;TSAHAROVA;2013-10-17 00:00:00.000;1754-01-01 14:44:04.057;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
RU я-FR.юб57.б.00125;1;\\tro.lan\dept\certif\certificates\RU я-FR.юб57.б.00125_1.JPG;0;;TSAHAROVA;2013-10-17 00:00:00.000;1754-01-01 14:48:23.957;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
RU я-FR.юб57.б.00127;1;\\tro.lan\dept\certif\certificates\RU я-FR.юб57.б.00127_1.JPG;0;;TSAHAROVA;2013-10-17 00:00:00.000;1754-01-01 14:48:48.107;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
RU я-FR.юб57.б.00129;1;\\tro.lan\dept\certif\certificates\RU я-FR.юб57.б.00129_1.JPG;0;;TSAHAROVA;2013-10-17 00:00:00.000;1754-01-01 14:49:35.467;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
RU я-FR.юе45.б.00431;1;\\tro.lan\dept\certif\certificates\RU я-FR.юе45.б.00431_1.JPG;0;;TSAHAROVA;2013-10-17 00:00:00.000;1754-01-01 14:50:00.527;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
RU я-FR.юе45.б.00431;2;\\tro.lan\dept\certif\certificates\RU я-FR.юе45.б.00431_2.JPG;0;;TSAHAROVA;2013-10-17 00:00:00.000;1754-01-01 14:50:12.223;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
RU я-FR.юе45.б.00434;1;\\tro.lan\dept\certif\certificates\RU я-FR.юе45.б.00434_1.JPG;0;;TSAHAROVA;2013-10-17 00:00:00.000;1754-01-01 14:51:09.760;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
RU я-FR.юе45.б.00434;2;\\tro.lan\dept\certif\certificates\RU я-FR.юе45.б.00434_2.JPG;0;;TSAHAROVA;2013-10-17 00:00:00.000;1754-01-01 14:51:21.343;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
RU я-FR.юе45.б.00435;1;\\tro.lan\dept\certif\certificates\RU я-FR.юе45.б.00435_1.JPG;0;;TSAHAROVA;2013-10-17 00:00:00.000;1754-01-01 14:51:55.673;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
RU я-FR.юе45.б.00435;2;\\tro.lan\dept\certif\certificates\RU я-FR.юе45.б.00435_2.JPG;0;;TSAHAROVA;2013-10-17 00:00:00.000;1754-01-01 14:52:06.163;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
RU я-FR.юе45.б.00436;1;\\tro.lan\dept\certif\certificates\RU я-FR.юе45.б.00436_1.JPG;0;;TSAHAROVA;2013-10-17 00:00:00.000;1754-01-01 14:52:40.340;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
RU я-FR.юе45.б.00436;2;\\tro.lan\dept\certif\certificates\RU я-FR.юе45.б.00436_2.JPG;0;;TSAHAROVA;2013-10-17 00:00:00.000;1754-01-01 14:52:52.490;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
RU я-FR.юе45.б.00438;1;\\tro.lan\dept\certif\certificates\RU я-FR.юе45.б.00438_1.JPG;0;;TSAHAROVA;2013-10-17 00:00:00.000;1754-01-01 14:54:34.993;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
RU я-FR.юе45.б.00438;2;\\tro.lan\dept\certif\certificates\RU я-FR.юе45.б.00438_2.JPG;0;;TSAHAROVA;2013-10-17 00:00:00.000;1754-01-01 14:55:28.797;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
RU я-FR.юе45.б.00441;1;\\tro.lan\dept\certif\certificates\RU я-FR.юе45.б.00441_1.JPG;0;;TSAHAROVA;2013-10-17 00:00:00.000;1754-01-01 14:56:03.437;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
RU я-FR.юе45.б.00441;2;\\tro.lan\dept\certif\certificates\RU я-FR.юе45.б.00441_2.JPG;0;;TSAHAROVA;2013-10-17 00:00:00.000;1754-01-01 14:56:11.697;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
RU я-FR.юе45.б.00443;1;\\tro.lan\dept\certif\certificates\RU я-FR.юе45.б.00443_1.JPG;0;;TSAHAROVA;2013-10-17 00:00:00.000;1754-01-01 14:56:37.840;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
RU я-FR.юе45.б.00443;2;\\tro.lan\dept\certif\certificates\RU я-FR.юе45.б.00443_2.JPG;0;;TSAHAROVA;2013-10-17 00:00:00.000;1754-01-01 14:56:44.213;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
RU я-FR.юе45.б.00444;1;\\tro.lan\dept\certif\certificates\RU я-FR.юе45.б.00444_1.JPG;0;;TSAHAROVA;2013-10-17 00:00:00.000;1754-01-01 14:57:08.217;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
RU я-FR.юе45.б.00444;2;\\tro.lan\dept\certif\certificates\RU я-FR.юе45.б.00444_2.JPG;0;;TSAHAROVA;2013-10-17 00:00:00.000;1754-01-01 14:57:18.317;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
RU я-GB.юб57.б.00161;1;\\tro.lan\dept\certif\certificates\RU я-GB.юб57.б.00161_1.jpg;0;;TSAHAROVA;2013-10-17 00:00:00.000;1754-01-01 14:57:44.247;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
RU я-GB.юб57.б.00163;1;\\tro.lan\dept\certif\certificates\RU я-GB.юб57.б.00163_1.jpg;0;;TSAHAROVA;2013-10-17 00:00:00.000;1754-01-01 14:58:05.683;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
RU я-GB.юб57.б.00164;1;\\tro.lan\dept\certif\certificates\RU я-GB.юб57.б.00164_1.jpg;0;;TSAHAROVA;2013-10-17 00:00:00.000;1754-01-01 14:58:28.897;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
RU я-GB.юб57.б.00165;1;\\tro.lan\dept\certif\certificates\RU я-GB.юб57.б.00165_1.jpg;0;;TSAHAROVA;2013-10-17 00:00:00.000;1754-01-01 14:58:49.943;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
RU я-GB.юб57.б.00167;1;\\tro.lan\dept\certif\certificates\RU я-GB.юб57.б.00167_1.jpg;0;;TSAHAROVA;2013-10-17 00:00:00.000;1754-01-01 14:59:23.660;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
RU я-GB.юб57.б.00168;1;\\tro.lan\dept\certif\certificates\RU я-GB.юб57.б.00168_1.jpg;0;;TSAHAROVA;2013-10-17 00:00:00.000;1754-01-01 14:59:50.797;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
RU.77.01.34.001.е.001200.11.10;1;\\tro.lan\dept\certif\certificates\RU.77.01.34.001.е.001200.11.10_1.jpg;0;;TSAHAROVA;2010-11-23 00:00:00.000;1754-01-01 16:24:22.630;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
RU.77.01.34.001.е.001205.11.10;1;\\tro.lan\dept\certif\certificates\RU.77.01.34.001.е.001205.11.10_1.jpg;0;;TSAHAROVA;2010-11-23 00:00:00.000;1754-01-01 16:24:36.537;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
RU.77.01.34.001.е.001206.11.10;1;\\tro.lan\dept\certif\certificates\RU.77.01.34.001.е.001206.11.10_1.jpg;0;;TSAHAROVA;2010-11-23 00:00:00.000;1754-01-01 16:28:11.517;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
RU.77.01.34.001.е.001207.11.10;1;\\tro.lan\dept\certif\certificates\RU.77.01.34.001.е.001207.11.10_1.jpg;0;;TSAHAROVA;2010-11-23 00:00:00.000;1754-01-01 16:38:34.257;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
RU.77.01.34.001.е.001210.11.10;1;\\tro.lan\dept\certif\certificates\RU.77.01.34.001.е.001210.11.10_1.jpg;0;;TSAHAROVA;2010-11-23 00:00:00.000;1754-01-01 16:38:47.757;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
RU.77.01.34.001.е.001211.11.10;1;\\tro.lan\dept\certif\certificates\RU.77.01.34.001.е.001211.11.10_1.jpg;0;;TSAHAROVA;2010-11-23 00:00:00.000;1754-01-01 16:39:13.323;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
RU.77.01.34.001.е.001212.11.10;1;\\tro.lan\dept\certif\certificates\RU.77.01.34.001.е.001212.11.10_1.jpg;0;;TSAHAROVA;2010-11-23 00:00:00.000;1754-01-01 16:39:43.043;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
RU.77.01.34.001.е.001213.11.10;1;\\tro.lan\dept\certif\certificates\RU.77.01.34.001.е.001213.11.10_1.jpg;0;;TSAHAROVA;2010-11-23 00:00:00.000;1754-01-01 16:39:56.073;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
RU.77.01.34.001.е.001214.11.10;1;\\tro.lan\dept\certif\certificates\RU.77.01.34.001.е.001214.11.10_1.jpg;0;;TSAHAROVA;2010-11-23 00:00:00.000;1754-01-01 16:40:08.450;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
RU.77.01.34.001.е.001215.11.10;1;\\tro.lan\dept\certif\certificates\RU.77.01.34.001.е.001215.11.10_1.jpg;0;;TSAHAROVA;2010-11-23 00:00:00.000;1754-01-01 16:40:20.467;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
RU.77.01.34.001.е.001224.11.10;1;\\tro.lan\dept\certif\certificates\RU.77.01.34.001.е.001224.11.10_1.jpg;0;;TSAHAROVA;2010-11-23 00:00:00.000;1754-01-01 16:40:35.670;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
RU.77.01.34.001.е.001231.11.10;1;\\tro.lan\dept\certif\certificates\RU.77.01.34.001.е.001231.11.10_1.jpg;0;;TSAHAROVA;2010-11-23 00:00:00.000;1754-01-01 16:40:48.623;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
RU.77.01.34.001.е.001236.11.10;1;\\tro.lan\dept\certif\certificates\RU.77.01.34.001.е.001236.11.10_1.jpg;0;;TSAHAROVA;2010-11-23 00:00:00.000;1754-01-01 16:41:03.423;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
RU.78.01.10.е.000111.09.10;1;\\tro.lan\dept\certif\certificates\RU.78.01.10.е.000111.09.10_1.jpg;0;;TSAHAROVA;2010-10-26 00:00:00.000;1754-01-01 17:31:42.007;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
TC RU д-GB.Aх35.B.11289;1;\\tro.lan\dept\certif\certificates\TC RU д-GB.Aх35.B.11289_1.jpg;0;;TSAHAROVA;2014-06-27 00:00:00.000;1754-01-01 10:39:21.010;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
TC RU д-GB.юх35.б.11240;1;\\tro.lan\dept\certif\certificates\TC RU д-GB.юх35.б.11240_1.jpg;0;;TSAHAROVA;2014-06-27 00:00:00.000;1754-01-01 10:40:03.883;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
TC RU д-GB.юх35.б.11240;2;\\tro.lan\dept\certif\certificates\TC RU д-GB.юх35.б.11240_2.jpg;0;;TSAHAROVA;2014-06-27 00:00:00.000;1754-01-01 10:40:10.277;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
д-CU.де.б.00582;1;\\tro.lan\dept\certif\certificates\д-CU.де.б.00582_1.jpg;0;;TSAHAROVA;2013-04-09 00:00:00.000;1754-01-01 09:56:10.273;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
д-DE.юк14.б.15426;1;\\tro.lan\dept\certif\certificates\д-DE.юк14.б.15426_1.jpg;0;;TSAHAROVA;2013-03-04 00:00:00.000;1754-01-01 14:59:51.830;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
д-DE.юк14.б.15426;2;\\tro.lan\dept\certif\certificates\д-DE.юк14.б.15426_2.jpg;0;;TSAHAROVA;2013-03-04 00:00:00.000;1754-01-01 15:00:03.143;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
д-DE.юк14.б.15426;3;\\tro.lan\dept\certif\certificates\д-DE.юк14.б.15426_3.jpg;0;;TSAHAROVA;2013-03-04 00:00:00.000;1754-01-01 15:00:11.567;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
д-DE.юк14.б.15427;1;\\tro.lan\dept\certif\certificates\д-DE.юк14.б.15427_1.jpg;0;;TSAHAROVA;2013-03-04 00:00:00.000;1754-01-01 15:00:54.220;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
д-DE.юк14.б.15427;2;\\tro.lan\dept\certif\certificates\д-DE.юк14.б.15427_2.jpg;0;;TSAHAROVA;2013-03-04 00:00:00.000;1754-01-01 15:01:11.707;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
д-DE.юк14.б.15443;1;\\tro.lan\dept\certif\certificates\д-DE.юк14.б.15443_1.jpg;0;;TSAHAROVA;2013-03-04 00:00:00.000;1754-01-01 15:01:28.627;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
д-DE.юк14.б.15443;2;\\tro.lan\dept\certif\certificates\д-DE.юк14.б.15443_2.jpg;0;;TSAHAROVA;2013-03-04 00:00:00.000;1754-01-01 15:01:36.830;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
д-DE.де01.б00210;1;\\tro.lan\dept\certif\certificates\д-DE.де01.б00210_1.jpg;0;;TSAHAROVA;2010-11-01 00:00:00.000;1754-01-01 14:56:36.687;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
д-DE.де01.б00210;2;\\tro.lan\dept\certif\certificates\д-DE.де01.б00210_2.jpg;0;;TSAHAROVA;2010-11-01 00:00:00.000;1754-01-01 14:56:44.890;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
д-DE.де01.б00447;1;\\tro.lan\dept\certif\certificates\д-DE.де01.б00447_1.jpg;0;;TSAHAROVA;2010-11-19 00:00:00.000;1754-01-01 10:04:51.947;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
д-DE.де01.б00447;2;\\tro.lan\dept\certif\certificates\д-DE.де01.б00447_2.jpg;0;;TSAHAROVA;2010-11-19 00:00:00.000;1754-01-01 10:04:57.823;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
